common_genes
ENSG00000080573
ENSG00000124126
ENSG00000280422
ENSG00000137285
ENSG00000189057
ENSG00000124795
ENSG00000136002
ENSG00000229191
ENSG00000093009
ENSG00000100479
ENSG00000101134
ENSG00000171877
ENSG00000156787
ENSG00000053438
ENSG00000173157
ENSG00000230002
ENSG00000065328
ENSG00000114346
ENSG00000105894
ENSG00000171243
ENSG00000188859
ENSG00000213967
ENSG00000080644
ENSG00000125266
ENSG00000120875
ENSG00000169856
ENSG00000137135
ENSG00000110328
ENSG00000101230
ENSG00000007314
ENSG00000260293
ENSG00000205363
ENSG00000137812
ENSG00000117971
ENSG00000130222
ENSG00000196776
ENSG00000106772
ENSG00000261594
ENSG00000144554
ENSG00000189410
ENSG00000102384
ENSG00000171502
ENSG00000018625
ENSG00000139354
ENSG00000100505
ENSG00000116711
ENSG00000180592
ENSG00000169679
ENSG00000128011
ENSG00000182752
ENSG00000085999
ENSG00000254510
ENSG00000206557
ENSG00000185920
ENSG00000140451
ENSG00000182963
ENSG00000177602
ENSG00000187068
ENSG00000198429
ENSG00000166451
ENSG00000106789
ENSG00000186854
ENSG00000215417
ENSG00000151789
ENSG00000261377
ENSG00000184661
ENSG00000186185
ENSG00000171724
ENSG00000140525
ENSG00000139318
ENSG00000240694
ENSG00000121152
ENSG00000104059
ENSG00000171320
ENSG00000246174
ENSG00000267383
ENSG00000275993
ENSG00000109743
ENSG00000166292
ENSG00000111981
ENSG00000138180
ENSG00000188211
ENSG00000184588
ENSG00000276234
ENSG00000185950
ENSG00000140534
ENSG00000148908
ENSG00000168078
ENSG00000007968
ENSG00000179331
ENSG00000119403
ENSG00000186777
ENSG00000166845
ENSG00000178773
ENSG00000126787
ENSG00000213694
ENSG00000080824
ENSG00000198885
ENSG00000159388
ENSG00000134690
ENSG00000143476
ENSG00000138346
ENSG00000163507
ENSG00000281398
ENSG00000122952
ENSG00000163808
ENSG00000184445
ENSG00000100749
ENSG00000116830
ENSG00000102003
ENSG00000111859
ENSG00000105281
ENSG00000089199
ENSG00000156802
ENSG00000196081
ENSG00000138182
ENSG00000115884
ENSG00000269343
ENSG00000235823
ENSG00000170846
ENSG00000101003
ENSG00000070669
ENSG00000051341
ENSG00000198826
ENSG00000125885
ENSG00000103710
ENSG00000087253
ENSG00000113368
ENSG00000136982
ENSG00000187741
ENSG00000120254
ENSG00000111206
ENSG00000276672
ENSG00000174442
ENSG00000165244
ENSG00000154920
ENSG00000153157
ENSG00000259495
ENSG00000167196
ENSG00000197852
ENSG00000197961
ENSG00000130193
ENSG00000147536
ENSG00000133119
ENSG00000152377
ENSG00000176208
ENSG00000094804
ENSG00000169258
ENSG00000092470
ENSG00000116761
ENSG00000164045
ENSG00000112118
ENSG00000067225
ENSG00000268089
ENSG00000160352
ENSG00000198554
ENSG00000213801
ENSG00000246465
ENSG00000075131
ENSG00000168077
ENSG00000159399
ENSG00000277879
ENSG00000154359
ENSG00000113657
ENSG00000186871
ENSG00000166508
ENSG00000197956
ENSG00000157193
ENSG00000181773
ENSG00000135476
ENSG00000196440
ENSG00000112276
ENSG00000163535
ENSG00000163545
ENSG00000132773
ENSG00000165118
ENSG00000127561
ENSG00000164066
ENSG00000127423
ENSG00000187951
ENSG00000237649
ENSG00000159217
ENSG00000165757
ENSG00000198860
ENSG00000088325
ENSG00000171130
ENSG00000166394
ENSG00000080854
ENSG00000169710
ENSG00000153551
ENSG00000013810
ENSG00000120802
ENSG00000117724
ENSG00000038427
ENSG00000183722
ENSG00000092621
ENSG00000146858
ENSG00000166851
ENSG00000110042
ENSG00000164742
ENSG00000065911
ENSG00000198056
ENSG00000178921
ENSG00000152056
ENSG00000185480
ENSG00000138778
ENSG00000167670
ENSG00000168411
ENSG00000167771
ENSG00000137193
ENSG00000147874
ENSG00000167553
ENSG00000169684
ENSG00000181544
ENSG00000164300
ENSG00000164070
ENSG00000008300
ENSG00000102098
ENSG00000035499
ENSG00000184635
ENSG00000152229
ENSG00000205181
ENSG00000197147
ENSG00000112984
ENSG00000170515
ENSG00000130844
ENSG00000224109
ENSG00000074590
ENSG00000170802
ENSG00000103995
ENSG00000100344
ENSG00000175175
ENSG00000147894
ENSG00000169991
ENSG00000099282
ENSG00000110987
ENSG00000197714
ENSG00000171793
ENSG00000120156
ENSG00000183196
ENSG00000131351
ENSG00000133131
ENSG00000111371
ENSG00000198865
ENSG00000214425
ENSG00000135069
ENSG00000111788
ENSG00000101412
ENSG00000147872
ENSG00000128059
ENSG00000165732
ENSG00000122644
ENSG00000136010
ENSG00000133026
ENSG00000046889
ENSG00000137760
ENSG00000162063
ENSG00000173930
ENSG00000131747
ENSG00000148773
ENSG00000180628
ENSG00000145386
ENSG00000086200
ENSG00000080986
ENSG00000137309
ENSG00000142945
ENSG00000112972
ENSG00000121104
ENSG00000097046
ENSG00000103550
ENSG00000124207
ENSG00000170312
ENSG00000164109
ENSG00000090889
ENSG00000134057
ENSG00000188647
ENSG00000118242
ENSG00000154839
ENSG00000146426
ENSG00000174136
ENSG00000144730
ENSG00000182010
ENSG00000116161
ENSG00000181896
ENSG00000099194
ENSG00000139514
ENSG00000144749
ENSG00000105419
ENSG00000113569
ENSG00000060982
ENSG00000180543
ENSG00000153879
ENSG00000116120
ENSG00000101236
ENSG00000109674
ENSG00000182983
ENSG00000205269
ENSG00000106236
ENSG00000135245
ENSG00000138738
ENSG00000112039
ENSG00000144681
ENSG00000146263
ENSG00000076382
ENSG00000165501
ENSG00000163291
ENSG00000167173
ENSG00000205659
ENSG00000104738
ENSG00000159131
ENSG00000092208
ENSG00000076003
ENSG00000163935
ENSG00000213186
ENSG00000204410
ENSG00000161970
ENSG00000101773
ENSG00000112365
ENSG00000275591
ENSG00000122779
ENSG00000228709
ENSG00000170779
ENSG00000247077
ENSG00000008394
ENSG00000178966
ENSG00000135763
ENSG00000178718
ENSG00000071539
ENSG00000011426
ENSG00000095319
ENSG00000090447
ENSG00000096060
ENSG00000204065
ENSG00000102900
ENSG00000198924
ENSG00000177076
ENSG00000167325
ENSG00000121957
ENSG00000146143
ENSG00000131153
ENSG00000146670
ENSG00000164032
ENSG00000147027
ENSG00000079459
ENSG00000104635
ENSG00000136158
ENSG00000159259
ENSG00000284946
ENSG00000214357
ENSG00000275004
ENSG00000120437
ENSG00000077152
ENSG00000112312
ENSG00000110619
ENSG00000010292
ENSG00000180385
ENSG00000077514
ENSG00000104756
ENSG00000128050
ENSG00000100077
ENSG00000166986
ENSG00000137337
ENSG00000168496
ENSG00000070950
ENSG00000198142
ENSG00000136159
ENSG00000134684
ENSG00000090861
ENSG00000166788
ENSG00000170191
ENSG00000092201
ENSG00000130147
ENSG00000166123
ENSG00000162377
ENSG00000111696
ENSG00000179958
ENSG00000239672
ENSG00000101945
ENSG00000096063
ENSG00000058804
ENSG00000182481
ENSG00000175691
ENSG00000083720
ENSG00000184575
ENSG00000185104
ENSG00000128944
ENSG00000065060
ENSG00000168439
ENSG00000120053
ENSG00000183431
ENSG00000131462
ENSG00000126749
ENSG00000197417
ENSG00000166188
ENSG00000239779
ENSG00000198960
ENSG00000185896
ENSG00000174165
ENSG00000262580
ENSG00000178585
ENSG00000235106
ENSG00000006025
ENSG00000134247
ENSG00000130363
ENSG00000178605
ENSG00000171862
ENSG00000123684
ENSG00000149600
ENSG00000106211
ENSG00000197976
ENSG00000117616
ENSG00000141627
ENSG00000203965
ENSG00000141504
ENSG00000089220
ENSG00000204387
ENSG00000166925
ENSG00000137509
ENSG00000112852
ENSG00000196141
ENSG00000139971
ENSG00000146556
ENSG00000104325
ENSG00000163482
ENSG00000168734
ENSG00000181982
ENSG00000116857
ENSG00000169249
ENSG00000143434
ENSG00000169100
ENSG00000150764
ENSG00000119431
ENSG00000113240
ENSG00000197381
ENSG00000171604
ENSG00000107140
ENSG00000160345
ENSG00000012822
ENSG00000123836
ENSG00000095739
ENSG00000174599
ENSG00000134030
ENSG00000183049
ENSG00000122359
ENSG00000113205
ENSG00000134986
ENSG00000166707
ENSG00000150593
ENSG00000185880
ENSG00000169570
ENSG00000196576
ENSG00000175416
ENSG00000106537
ENSG00000196998
ENSG00000084676
ENSG00000146416
ENSG00000232611
ENSG00000096968
ENSG00000105520
ENSG00000251664
ENSG00000101400
ENSG00000142733
ENSG00000088682
ENSG00000178209
ENSG00000213073
ENSG00000123933
ENSG00000187372
ENSG00000169692
ENSG00000006282
ENSG00000135269
ENSG00000135631
ENSG00000146278
ENSG00000102931
ENSG00000150961
ENSG00000138036
ENSG00000164114
ENSG00000130702
ENSG00000177663
ENSG00000279457
ENSG00000178719
ENSG00000261512
ENSG00000159884
ENSG00000214021
ENSG00000087076
ENSG00000105926
ENSG00000255389
ENSG00000259605
ENSG00000125844
ENSG00000123739
ENSG00000169629
ENSG00000134996
ENSG00000138835
ENSG00000146409
ENSG00000107438
ENSG00000083750
ENSG00000186174
ENSG00000137834
ENSG00000175938
ENSG00000181004
ENSG00000135736
ENSG00000119522
ENSG00000183889
ENSG00000114796
ENSG00000103496
ENSG00000108239
ENSG00000179841
ENSG00000172037
ENSG00000106624
ENSG00000168778
ENSG00000197070
ENSG00000251615
ENSG00000005882
ENSG00000063180
ENSG00000123104
ENSG00000106665
ENSG00000132005
ENSG00000186951
ENSG00000278730
ENSG00000182700
ENSG00000038532
ENSG00000180998
ENSG00000196668
ENSG00000170667
ENSG00000162032
ENSG00000110888
ENSG00000101665
ENSG00000159720
ENSG00000135643
ENSG00000163393
ENSG00000173546
ENSG00000103742
ENSG00000166619
ENSG00000135535
ENSG00000111110
ENSG00000157613
ENSG00000275131
ENSG00000104870
ENSG00000107551
ENSG00000276550
ENSG00000156345
ENSG00000076258
ENSG00000166900
ENSG00000183044
ENSG00000065154
ENSG00000158373
ENSG00000253368
ENSG00000140104
ENSG00000142156
ENSG00000163191
ENSG00000123989
ENSG00000115641
ENSG00000167671
ENSG00000226210
ENSG00000169084
ENSG00000105639
ENSG00000140398
ENSG00000122547
ENSG00000159363
ENSG00000105808
ENSG00000119801
ENSG00000163431
ENSG00000175309
ENSG00000111261
ENSG00000260261
ENSG00000157379
ENSG00000166924
ENSG00000070540
ENSG00000233006
ENSG00000071051
ENSG00000163346
ENSG00000267313
ENSG00000165633
ENSG00000010610
ENSG00000120324
ENSG00000163617
ENSG00000136997
ENSG00000204442
ENSG00000102349
ENSG00000105223
ENSG00000184678
ENSG00000165312
ENSG00000121039
ENSG00000232859
ENSG00000129951
ENSG00000101463
ENSG00000049239
ENSG00000068697
ENSG00000140795
ENSG00000113721
ENSG00000064601
ENSG00000011201
ENSG00000129595
ENSG00000259969
ENSG00000068976
ENSG00000173193
ENSG00000225138
ENSG00000182621
ENSG00000120327
ENSG00000107338
ENSG00000119943
ENSG00000123892
ENSG00000147255
ENSG00000214063
ENSG00000170801
ENSG00000132879
ENSG00000144724
ENSG00000144061
ENSG00000248334
ENSG00000078295
ENSG00000104081
ENSG00000117984
ENSG00000181619
ENSG00000131018
ENSG00000172465
ENSG00000145147
ENSG00000160963
ENSG00000130517
ENSG00000205978
ENSG00000158828
ENSG00000069535
ENSG00000105519
ENSG00000198354
ENSG00000124570
ENSG00000079150
ENSG00000125347
ENSG00000183762
ENSG00000180573
ENSG00000137070
ENSG00000121753
ENSG00000117425
ENSG00000198108
ENSG00000124766
ENSG00000187260
ENSG00000011347
ENSG00000197324
ENSG00000135127
ENSG00000102287
ENSG00000143507
ENSG00000136068
ENSG00000236438
ENSG00000164976
ENSG00000139725
ENSG00000067606
ENSG00000064692
ENSG00000084234
ENSG00000164946
ENSG00000010818
ENSG00000104324
ENSG00000116285
ENSG00000149131
ENSG00000158163
ENSG00000117122
ENSG00000150510
ENSG00000151414
ENSG00000178538
ENSG00000166016
ENSG00000006756
ENSG00000172889
ENSG00000166289
ENSG00000166710
ENSG00000263528
ENSG00000166250
ENSG00000255690
ENSG00000079337
ENSG00000100439
ENSG00000198203
ENSG00000147100
ENSG00000272674
ENSG00000196502
ENSG00000206052
ENSG00000215808
ENSG00000175155
ENSG00000089472
ENSG00000159714
ENSG00000163596
ENSG00000135931
ENSG00000162543
ENSG00000150893
ENSG00000166033
ENSG00000030582
ENSG00000182195
ENSG00000072954
ENSG00000072195
ENSG00000155324
ENSG00000108679
ENSG00000129295
ENSG00000100228
ENSG00000135124
ENSG00000215788
ENSG00000005238
ENSG00000013288
ENSG00000141639
ENSG00000137880
ENSG00000125968
ENSG00000169604
ENSG00000140092
ENSG00000231789
ENSG00000131724
ENSG00000164171
ENSG00000123146
ENSG00000144868
ENSG00000065923
ENSG00000101850
ENSG00000272341
ENSG00000090238
ENSG00000138769
ENSG00000173281
ENSG00000139899
ENSG00000132274
ENSG00000168056
ENSG00000167642
ENSG00000058668
ENSG00000250786
ENSG00000172164
ENSG00000180190
ENSG00000148344
ENSG00000123609
ENSG00000112280
ENSG00000270055
ENSG00000230373
ENSG00000179832
ENSG00000139182
ENSG00000114626
ENSG00000042286
ENSG00000117151
ENSG00000152154
ENSG00000150873
ENSG00000156535
ENSG00000196975
ENSG00000163297
ENSG00000149451
ENSG00000178573
ENSG00000135272
ENSG00000123240
ENSG00000197375
ENSG00000138650
ENSG00000143819
ENSG00000153558
ENSG00000113140
ENSG00000151726
ENSG00000198832
ENSG00000185885
ENSG00000130830
ENSG00000119636
ENSG00000172594
ENSG00000212864
ENSG00000109472
ENSG00000141753
ENSG00000118515
ENSG00000223509
ENSG00000151575
ENSG00000118898
ENSG00000164292
ENSG00000277476
ENSG00000121440
ENSG00000031081
ENSG00000167702
ENSG00000084764
ENSG00000087116
ENSG00000102271
ENSG00000153814
ENSG00000134070
ENSG00000178078
ENSG00000113580
ENSG00000176399
ENSG00000179163
ENSG00000109323
ENSG00000080561
ENSG00000147257
ENSG00000272636
ENSG00000102032
ENSG00000150630
ENSG00000095203
ENSG00000062282
ENSG00000075651
ENSG00000091656
ENSG00000182118
ENSG00000249042
ENSG00000101871
ENSG00000162434
ENSG00000088808
ENSG00000258727
ENSG00000204052
ENSG00000139178
ENSG00000172638
ENSG00000120915
ENSG00000204103
ENSG00000131370
ENSG00000109944
ENSG00000125966
ENSG00000156475
ENSG00000135929
ENSG00000177694
ENSG00000108821
ENSG00000164692
ENSG00000162595
ENSG00000164484
ENSG00000171621
ENSG00000100906
ENSG00000158286
ENSG00000050344
ENSG00000168140
ENSG00000176658
ENSG00000178947
ENSG00000106333
ENSG00000185338
ENSG00000112378
ENSG00000115107
ENSG00000188176
ENSG00000170382
ENSG00000108691
ENSG00000113083
ENSG00000074410
ENSG00000128285
ENSG00000181085
ENSG00000162817
ENSG00000162998
ENSG00000182492
ENSG00000120594
ENSG00000138944
ENSG00000116774
ENSG00000165863
ENSG00000011028
ENSG00000099953
ENSG00000136052
ENSG00000225614
ENSG00000286214
ENSG00000007944
ENSG00000081803
ENSG00000180229
ENSG00000168528
ENSG00000204592
ENSG00000229425
ENSG00000197442
ENSG00000205593
ENSG00000117791
ENSG00000198113
ENSG00000159307
ENSG00000123570
ENSG00000213047
ENSG00000197461
ENSG00000106633
ENSG00000196843
ENSG00000073417
ENSG00000104863
ENSG00000174938
ENSG00000106733
ENSG00000204054
ENSG00000152409
ENSG00000174460
ENSG00000184985
ENSG00000158125
ENSG00000119138
ENSG00000117480
ENSG00000101460
ENSG00000142408
ENSG00000170271
ENSG00000135312
ENSG00000184697
ENSG00000124788
ENSG00000028277
ENSG00000162458
ENSG00000103196
ENSG00000197558
ENSG00000153291
ENSG00000019582
ENSG00000184347
ENSG00000005884
ENSG00000049089
ENSG00000105792
ENSG00000172426
ENSG00000214491
ENSG00000130203
ENSG00000235568
ENSG00000178038
ENSG00000119147
ENSG00000174807
ENSG00000161270
ENSG00000002587
ENSG00000163624
ENSG00000204851
ENSG00000164675
ENSG00000183454
ENSG00000106538
ENSG00000152977
ENSG00000112562
ENSG00000133106
ENSG00000164695
ENSG00000134853
ENSG00000162814
ENSG00000082781
ENSG00000162631
ENSG00000277954
ENSG00000172197
ENSG00000139890
ENSG00000128606
ENSG00000158023
ENSG00000104361
ENSG00000107821
ENSG00000137494
ENSG00000160190
ENSG00000155761
ENSG00000274565
ENSG00000176204
ENSG00000184500
ENSG00000261786
ENSG00000019505
ENSG00000215375
ENSG00000176428
ENSG00000174963
ENSG00000163082
ENSG00000197355
ENSG00000182601
ENSG00000006283
ENSG00000175161
ENSG00000186715
ENSG00000111907
ENSG00000044524
ENSG00000062038
ENSG00000196569
ENSG00000156687
ENSG00000123243
ENSG00000166825
ENSG00000084636
ENSG00000142173
ENSG00000162591
ENSG00000164125
ENSG00000182132
ENSG00000116661
ENSG00000175745
ENSG00000158186
ENSG00000185052
ENSG00000198682
ENSG00000143387
ENSG00000104611
ENSG00000170624
ENSG00000162975
ENSG00000237172
ENSG00000171962
ENSG00000155465
ENSG00000177706
ENSG00000172260
ENSG00000168824
ENSG00000027697
ENSG00000112343
ENSG00000179954
ENSG00000148926
ENSG00000164707
ENSG00000254254
ENSG00000198959
ENSG00000115594
ENSG00000178726
ENSG00000286707
ENSG00000146233
ENSG00000197405
ENSG00000184060
ENSG00000215217
ENSG00000128655
ENSG00000172771
ENSG00000120820
ENSG00000050327
ENSG00000140564
ENSG00000076344
ENSG00000164142
ENSG00000167157
ENSG00000000005
ENSG00000085741
ENSG00000162520
ENSG00000179023
ENSG00000138653
ENSG00000164176
ENSG00000120708
ENSG00000157445
ENSG00000005243
ENSG00000132386
ENSG00000187699
ENSG00000169499
ENSG00000137819
ENSG00000183160
ENSG00000198624
ENSG00000103888
ENSG00000254815
ENSG00000119866
ENSG00000172348
ENSG00000134508
ENSG00000170190
ENSG00000168938
ENSG00000187957
ENSG00000173175
ENSG00000136235
ENSG00000033122
ENSG00000163762
ENSG00000107742
ENSG00000167994
ENSG00000276141
ENSG00000123612
ENSG00000160216
ENSG00000130052
ENSG00000121743
ENSG00000112379
ENSG00000173156
ENSG00000154080
ENSG00000279249
ENSG00000009694
ENSG00000125895
ENSG00000197536
ENSG00000155269
ENSG00000230006
ENSG00000145681
ENSG00000188580
ENSG00000135318
ENSG00000147059
ENSG00000189409
ENSG00000136603
ENSG00000132321
ENSG00000130813
ENSG00000165105
ENSG00000183690
ENSG00000100473
ENSG00000241644
ENSG00000186862
ENSG00000170962
ENSG00000107819
ENSG00000163739
ENSG00000139329
ENSG00000164604
ENSG00000158747
ENSG00000160188
ENSG00000204959
ENSG00000162599
ENSG00000107562
ENSG00000182809
ENSG00000162344
ENSG00000092068
ENSG00000168306
ENSG00000078596
ENSG00000104419
ENSG00000174611
ENSG00000153246
ENSG00000102109
ENSG00000154783
ENSG00000038295
ENSG00000184226
ENSG00000109610
ENSG00000198691
ENSG00000182326
ENSG00000114698
ENSG00000180730
ENSG00000163293
ENSG00000053702
ENSG00000205929
ENSG00000183783
ENSG00000184809
ENSG00000170577
ENSG00000164220
ENSG00000162645
ENSG00000005187
ENSG00000139330
ENSG00000170381
ENSG00000099337
ENSG00000169418
ENSG00000215218
ENSG00000077274
ENSG00000156049
ENSG00000181195
ENSG00000171227
ENSG00000143867
ENSG00000162951
ENSG00000198336
ENSG00000146166
ENSG00000027075
ENSG00000086967
ENSG00000104213
ENSG00000169758
ENSG00000184408
ENSG00000133805
ENSG00000188112
ENSG00000100302
ENSG00000123095
ENSG00000124313
ENSG00000154645
ENSG00000170379
ENSG00000183091
ENSG00000249815
ENSG00000179796
ENSG00000102924
ENSG00000111679
ENSG00000165588
ENSG00000204767
ENSG00000182107
ENSG00000049540
ENSG00000140835
ENSG00000175513
ENSG00000176971
ENSG00000244198
ENSG00000168702
ENSG00000183778
ENSG00000198759
ENSG00000288075
ENSG00000186439
ENSG00000164756
ENSG00000091490
ENSG00000141433
ENSG00000171812
ENSG00000111348
ENSG00000151023
ENSG00000145526
ENSG00000144810
ENSG00000187634
ENSG00000203805
ENSG00000109625
ENSG00000102575
ENSG00000198785
ENSG00000169432
ENSG00000142303
ENSG00000159733
ENSG00000162267
ENSG00000171385
ENSG00000162496
ENSG00000156218
ENSG00000135605
ENSG00000265179
ENSG00000176956
ENSG00000175267
ENSG00000166482
ENSG00000118997
ENSG00000250722
ENSG00000232653
ENSG00000183644
ENSG00000134917
ENSG00000100985
ENSG00000118194
ENSG00000056972
ENSG00000165215
ENSG00000133519
ENSG00000148948
ENSG00000163694
ENSG00000253661
ENSG00000206384
ENSG00000102362
ENSG00000105877
ENSG00000204257
ENSG00000119283
ENSG00000165164
ENSG00000155093
ENSG00000102359
ENSG00000285756
ENSG00000102755
ENSG00000122641
ENSG00000083067
ENSG00000184307
ENSG00000256043
ENSG00000140832
ENSG00000052850
ENSG00000162804
ENSG00000168542
ENSG00000128510
ENSG00000105707
ENSG00000147364
ENSG00000131634
ENSG00000002745
ENSG00000283632
ENSG00000122691
ENSG00000239922
ENSG00000151572
ENSG00000287289
ENSG00000205403
ENSG00000099869
ENSG00000010932
ENSG00000155011
ENSG00000130768
ENSG00000165186
ENSG00000197635
ENSG00000138496
ENSG00000078098
ENSG00000145244
ENSG00000110077
ENSG00000116132
ENSG00000137727
ENSG00000197376
ENSG00000125384
ENSG00000135525
ENSG00000177133
ENSG00000166448
ENSG00000271811
ENSG00000204381
ENSG00000163395
ENSG00000127951
ENSG00000147862
ENSG00000119125
ENSG00000230630
ENSG00000126583
ENSG00000115290
ENSG00000185070
ENSG00000152583
ENSG00000013588
ENSG00000143850
ENSG00000185101
ENSG00000136944
ENSG00000165474
ENSG00000125730
ENSG00000179348
ENSG00000039537
ENSG00000165973
ENSG00000065717
ENSG00000173559
ENSG00000244300
ENSG00000105370
ENSG00000160179
ENSG00000185033
ENSG00000148488
ENSG00000196104
ENSG00000106034
ENSG00000171766
ENSG00000183117
ENSG00000184792
ENSG00000107485
ENSG00000255248
ENSG00000196549
ENSG00000160808
ENSG00000160801
ENSG00000287597
ENSG00000152689
ENSG00000134042
ENSG00000077009
ENSG00000102468
ENSG00000168421
ENSG00000116194
ENSG00000171680
ENSG00000196932
ENSG00000166145
ENSG00000142609
ENSG00000180353
ENSG00000078053
ENSG00000106991
ENSG00000125731
ENSG00000139874
ENSG00000184584
ENSG00000137959
ENSG00000082397
ENSG00000154975
ENSG00000160401
ENSG00000245532
ENSG00000139174
ENSG00000129422
ENSG00000112936
ENSG00000109846
ENSG00000189238
ENSG00000081237
ENSG00000100362
ENSG00000147889
ENSG00000198842
ENSG00000166278
ENSG00000147381
ENSG00000169429
ENSG00000137965
ENSG00000137507
ENSG00000198300
ENSG00000149972
ENSG00000260034
