common_genes
ENSG00000100344
ENSG00000100626
ENSG00000117115
ENSG00000143126
ENSG00000167196
ENSG00000139514
ENSG00000173406
ENSG00000160447
ENSG00000111788
ENSG00000214357
ENSG00000126787
ENSG00000166788
ENSG00000135476
ENSG00000197956
ENSG00000123416
ENSG00000145386
ENSG00000037280
ENSG00000100078
ENSG00000003096
ENSG00000080824
ENSG00000104147
ENSG00000059804
ENSG00000146426
ENSG00000132718
ENSG00000160352
ENSG00000159199
ENSG00000183196
ENSG00000136982
ENSG00000134057
ENSG00000197961
ENSG00000079459
ENSG00000153044
ENSG00000163291
ENSG00000184445
ENSG00000117724
ENSG00000075131
ENSG00000103995
ENSG00000132182
ENSG00000203685
ENSG00000205269
ENSG00000119698
ENSG00000101695
ENSG00000152455
ENSG00000157870
ENSG00000109674
ENSG00000112118
ENSG00000138030
ENSG00000170681
ENSG00000183010
ENSG00000175175
ENSG00000176244
ENSG00000145911
ENSG00000158164
ENSG00000178921
ENSG00000167900
ENSG00000151079
ENSG00000224109
ENSG00000269825
ENSG00000179532
ENSG00000164742
ENSG00000132780
ENSG00000176771
ENSG00000169991
ENSG00000084628
ENSG00000276672
ENSG00000176208
ENSG00000181026
ENSG00000163808
ENSG00000132688
ENSG00000138346
ENSG00000145247
ENSG00000171316
ENSG00000170779
ENSG00000198554
ENSG00000205476
ENSG00000117016
ENSG00000164841
ENSG00000125885
ENSG00000176887
ENSG00000110619
ENSG00000197714
ENSG00000142627
ENSG00000174013
ENSG00000101003
ENSG00000101265
ENSG00000155367
ENSG00000088325
ENSG00000155849
ENSG00000112877
ENSG00000188647
ENSG00000165185
ENSG00000131153
ENSG00000164045
ENSG00000127423
ENSG00000152782
ENSG00000167670
ENSG00000119403
ENSG00000137266
ENSG00000105255
ENSG00000120802
ENSG00000181938
ENSG00000169750
ENSG00000101412
ENSG00000134594
ENSG00000130193
ENSG00000101384
ENSG00000108384
ENSG00000154839
ENSG00000142945
ENSG00000198056
ENSG00000138182
ENSG00000104369
ENSG00000100297
ENSG00000140323
ENSG00000130176
ENSG00000147894
ENSG00000117650
ENSG00000133119
ENSG00000131351
ENSG00000111602
ENSG00000126453
ENSG00000111371
ENSG00000100307
ENSG00000137486
ENSG00000144681
ENSG00000112759
ENSG00000123505
ENSG00000152056
ENSG00000159388
ENSG00000121057
ENSG00000170515
ENSG00000102900
ENSG00000117013
ENSG00000162073
ENSG00000198805
ENSG00000120539
ENSG00000132773
ENSG00000147027
ENSG00000198885
ENSG00000116161
ENSG00000198865
ENSG00000103257
ENSG00000197147
ENSG00000165804
ENSG00000156381
ENSG00000100162
ENSG00000042088
ENSG00000158711
ENSG00000144749
ENSG00000162607
ENSG00000163535
ENSG00000147874
ENSG00000164109
ENSG00000164611
ENSG00000167771
ENSG00000092820
ENSG00000141499
ENSG00000177076
ENSG00000166394
ENSG00000185950
ENSG00000173894
ENSG00000105894
ENSG00000145907
ENSG00000170802
ENSG00000175643
ENSG00000165434
ENSG00000239672
ENSG00000159131
ENSG00000103550
ENSG00000167513
ENSG00000137309
ENSG00000143942
ENSG00000089685
ENSG00000132436
ENSG00000181544
ENSG00000203760
ENSG00000132646
ENSG00000256269
ENSG00000197747
ENSG00000112242
ENSG00000120437
ENSG00000179331
ENSG00000187840
ENSG00000006634
ENSG00000108106
ENSG00000204604
ENSG00000114738
ENSG00000180008
ENSG00000180914
ENSG00000112276
ENSG00000176890
ENSG00000173207
ENSG00000087903
ENSG00000106392
ENSG00000204899
ENSG00000172115
ENSG00000218336
ENSG00000171241
ENSG00000165097
ENSG00000051341
ENSG00000128059
ENSG00000148773
ENSG00000101911
ENSG00000247077
ENSG00000253729
ENSG00000184227
ENSG00000166845
ENSG00000152253
ENSG00000165118
ENSG00000186472
ENSG00000160957
ENSG00000275180
ENSG00000149054
ENSG00000150753
ENSG00000092470
ENSG00000146858
ENSG00000103187
ENSG00000162063
ENSG00000090889
ENSG00000185838
ENSG00000097046
ENSG00000186480
ENSG00000005020
ENSG00000165732
ENSG00000196935
ENSG00000164104
ENSG00000154127
ENSG00000188322
ENSG00000087253
ENSG00000066855
ENSG00000213694
ENSG00000138190
ENSG00000152270
ENSG00000146670
ENSG00000168077
ENSG00000154359
ENSG00000213186
ENSG00000081181
ENSG00000260007
ENSG00000137574
ENSG00000241697
ENSG00000129028
ENSG00000205208
ENSG00000164032
ENSG00000136159
ENSG00000116830
ENSG00000182218
ENSG00000156504
ENSG00000159055
ENSG00000169047
ENSG00000164024
ENSG00000221829
ENSG00000133069
ENSG00000113161
ENSG00000163507
ENSG00000089195
ENSG00000198937
ENSG00000080986
ENSG00000151131
ENSG00000176595
ENSG00000100889
ENSG00000131747
ENSG00000104756
ENSG00000204394
ENSG00000135245
ENSG00000125257
ENSG00000110328
ENSG00000112208
ENSG00000175063
ENSG00000168496
ENSG00000203879
ENSG00000076382
ENSG00000180385
ENSG00000272841
ENSG00000156299
ENSG00000076003
ENSG00000113569
ENSG00000233016
ENSG00000261609
ENSG00000130766
ENSG00000182054
ENSG00000160193
ENSG00000197451
ENSG00000122779
ENSG00000170191
ENSG00000104635
ENSG00000110987
ENSG00000101945
ENSG00000170312
ENSG00000110400
ENSG00000100504
ENSG00000086200
ENSG00000111859
ENSG00000124207
ENSG00000120699
ENSG00000187522
ENSG00000161888
ENSG00000010292
ENSG00000166123
ENSG00000058804
ENSG00000072042
ENSG00000166986
ENSG00000167524
ENSG00000134684
ENSG00000197170
ENSG00000135763
ENSG00000116455
ENSG00000079616
ENSG00000001561
ENSG00000206053
ENSG00000008394
ENSG00000100077
ENSG00000070882
ENSG00000067533
ENSG00000173530
ENSG00000185274
ENSG00000179958
ENSG00000071539
ENSG00000180035
ENSG00000116120
ENSG00000072274
ENSG00000106399
ENSG00000120156
ENSG00000147459
ENSG00000145041
ENSG00000006625
ENSG00000188707
ENSG00000146143
ENSG00000101236
ENSG00000179409
ENSG00000159259
ENSG00000261115
ENSG00000138111
ENSG00000205659
ENSG00000085415
ENSG00000170537
ENSG00000183763
ENSG00000182481
ENSG00000096060
ENSG00000159593
ENSG00000102098
ENSG00000276023
ENSG00000077152
ENSG00000172244
ENSG00000112039
ENSG00000189060
ENSG00000162738
ENSG00000130147
ENSG00000215883
ENSG00000153879
ENSG00000157483
ENSG00000260912
ENSG00000198042
ENSG00000126953
ENSG00000130347
ENSG00000110958
ENSG00000172336
ENSG00000143179
ENSG00000264364
ENSG00000178074
ENSG00000131473
ENSG00000164087
ENSG00000133739
ENSG00000120053
ENSG00000162377
ENSG00000101544
ENSG00000104059
ENSG00000103942
ENSG00000197937
ENSG00000161800
ENSG00000173456
ENSG00000102172
ENSG00000116741
ENSG00000165300
ENSG00000004478
ENSG00000278540
ENSG00000135679
ENSG00000138413
ENSG00000177842
ENSG00000172954
ENSG00000167325
ENSG00000198924
ENSG00000213793
ENSG00000097021
ENSG00000077514
ENSG00000163961
ENSG00000051825
ENSG00000137337
ENSG00000147872
ENSG00000031691
ENSG00000161980
ENSG00000114999
ENSG00000119929
ENSG00000111845
ENSG00000118939
ENSG00000113460
ENSG00000095319
ENSG00000101109
ENSG00000111880
ENSG00000160211
ENSG00000074590
ENSG00000167487
ENSG00000131876
ENSG00000155561
ENSG00000149136
ENSG00000124571
ENSG00000090861
ENSG00000284946
ENSG00000160688
ENSG00000070950
ENSG00000115657
ENSG00000163923
ENSG00000162734
ENSG00000184178
ENSG00000162104
ENSG00000131791
ENSG00000110107
ENSG00000183431
ENSG00000140105
ENSG00000184162
ENSG00000154719
ENSG00000137760
ENSG00000064115
ENSG00000136628
ENSG00000178966
ENSG00000185104
ENSG00000111231
ENSG00000049541
ENSG00000278129
ENSG00000143621
ENSG00000198142
ENSG00000146263
ENSG00000167191
ENSG00000149485
ENSG00000112576
ENSG00000128944
ENSG00000115541
ENSG00000196636
ENSG00000029639
ENSG00000083720
ENSG00000092201
ENSG00000198369
ENSG00000184575
ENSG00000275004
ENSG00000135624
ENSG00000100147
ENSG00000068097
ENSG00000060688
ENSG00000136158
ENSG00000131462
ENSG00000066583
ENSG00000070785
ENSG00000145569
ENSG00000100410
ENSG00000197417
ENSG00000143575
ENSG00000103404
ENSG00000085662
ENSG00000117748
ENSG00000144136
ENSG00000277053
ENSG00000100403
ENSG00000166188
ENSG00000239779
ENSG00000206149
ENSG00000273142
ENSG00000178605
ENSG00000156232
ENSG00000149600
ENSG00000138594
ENSG00000135093
ENSG00000169895
ENSG00000198960
ENSG00000188185
ENSG00000148341
ENSG00000169764
ENSG00000144224
ENSG00000164039
ENSG00000106665
ENSG00000135631
ENSG00000139971
ENSG00000168807
ENSG00000126351
ENSG00000130517
ENSG00000132793
ENSG00000136770
ENSG00000079950
ENSG00000113205
ENSG00000279457
ENSG00000267534
ENSG00000178719
ENSG00000177663
ENSG00000151458
ENSG00000282458
ENSG00000006025
ENSG00000137269
ENSG00000132128
ENSG00000188419
ENSG00000014216
ENSG00000182197
ENSG00000099949
ENSG00000183889
ENSG00000104325
ENSG00000171604
ENSG00000143418
ENSG00000198034
ENSG00000164976
ENSG00000110851
ENSG00000113971
ENSG00000108641
ENSG00000187866
ENSG00000104723
ENSG00000169570
ENSG00000196696
ENSG00000164751
ENSG00000134901
ENSG00000100445
ENSG00000100246
ENSG00000137509
ENSG00000137100
ENSG00000135537
ENSG00000106479
ENSG00000181982
ENSG00000141298
ENSG00000166707
ENSG00000170581
ENSG00000132906
ENSG00000116209
ENSG00000099622
ENSG00000169692
ENSG00000176845
ENSG00000084676
ENSG00000204442
ENSG00000227232
ENSG00000171862
ENSG00000075234
ENSG00000130985
ENSG00000135506
ENSG00000109083
ENSG00000151552
ENSG00000150977
ENSG00000196141
ENSG00000135916
ENSG00000151233
ENSG00000119772
ENSG00000084234
ENSG00000064652
ENSG00000236609
ENSG00000167393
ENSG00000272645
ENSG00000111653
ENSG00000103502
ENSG00000185495
ENSG00000186174
ENSG00000138835
ENSG00000180694
ENSG00000139625
ENSG00000135723
ENSG00000269226
ENSG00000077585
ENSG00000112305
ENSG00000107338
ENSG00000237440
ENSG00000086619
ENSG00000111885
ENSG00000124006
ENSG00000227199
ENSG00000168300
ENSG00000170854
ENSG00000107281
ENSG00000107438
ENSG00000158863
ENSG00000174165
ENSG00000157693
ENSG00000099377
ENSG00000170677
ENSG00000166173
ENSG00000204178
ENSG00000103496
ENSG00000096968
ENSG00000213983
ENSG00000112852
ENSG00000089682
ENSG00000143797
ENSG00000196151
ENSG00000187123
ENSG00000205485
ENSG00000119801
ENSG00000138613
ENSG00000051009
ENSG00000167671
ENSG00000146409
ENSG00000198075
ENSG00000163001
ENSG00000134030
ENSG00000154310
ENSG00000197816
ENSG00000159720
ENSG00000187372
ENSG00000196476
ENSG00000131171
ENSG00000132005
ENSG00000146416
ENSG00000163482
ENSG00000130958
ENSG00000163346
ENSG00000128268
ENSG00000069020
ENSG00000204947
ENSG00000182247
ENSG00000185485
ENSG00000134986
ENSG00000169733
ENSG00000185880
ENSG00000141504
ENSG00000259605
ENSG00000123933
ENSG00000196123
ENSG00000116857
ENSG00000214063
ENSG00000012822
ENSG00000116885
ENSG00000134247
ENSG00000102349
ENSG00000165061
ENSG00000196507
ENSG00000177042
ENSG00000173905
ENSG00000107829
ENSG00000160445
ENSG00000188343
ENSG00000069535
ENSG00000088682
ENSG00000213782
ENSG00000164574
ENSG00000150764
ENSG00000138036
ENSG00000105639
ENSG00000100612
ENSG00000185129
ENSG00000002586
ENSG00000169629
ENSG00000083750
ENSG00000152154
ENSG00000005882
ENSG00000106605
ENSG00000080200
ENSG00000123739
ENSG00000251664
ENSG00000178585
ENSG00000125826
ENSG00000166925
ENSG00000239305
ENSG00000129595
ENSG00000168818
ENSG00000261512
ENSG00000261971
ENSG00000204681
ENSG00000111897
ENSG00000138767
ENSG00000165102
ENSG00000148090
ENSG00000135643
ENSG00000005059
ENSG00000170145
ENSG00000159461
ENSG00000157379
ENSG00000143434
ENSG00000152518
ENSG00000232611
ENSG00000158352
ENSG00000121753
ENSG00000132879
ENSG00000125967
ENSG00000099875
ENSG00000162032
ENSG00000135269
ENSG00000064601
ENSG00000170266
ENSG00000037042
ENSG00000100625
ENSG00000204387
ENSG00000253368
ENSG00000235106
ENSG00000141627
ENSG00000214655
ENSG00000260916
ENSG00000106624
ENSG00000165169
ENSG00000130702
ENSG00000204852
ENSG00000175938
ENSG00000113240
ENSG00000170775
ENSG00000174599
ENSG00000183762
ENSG00000105755
ENSG00000176410
ENSG00000101400
ENSG00000187266
ENSG00000115641
ENSG00000183935
ENSG00000172345
ENSG00000122971
ENSG00000184898
ENSG00000150593
ENSG00000063180
ENSG00000197324
ENSG00000182378
ENSG00000124593
ENSG00000108239
ENSG00000130363
ENSG00000173546
ENSG00000105270
ENSG00000234420
ENSG00000169093
ENSG00000164576
ENSG00000255389
ENSG00000186205
ENSG00000171621
ENSG00000167702
ENSG00000077942
ENSG00000139182
ENSG00000179832
ENSG00000105443
ENSG00000081377
ENSG00000067606
ENSG00000179841
ENSG00000177432
ENSG00000141756
ENSG00000162944
ENSG00000113580
ENSG00000166750
ENSG00000237187
ENSG00000172037
ENSG00000106460
ENSG00000168778
ENSG00000121039
ENSG00000144668
ENSG00000100228
ENSG00000288398
ENSG00000134996
ENSG00000170004
ENSG00000185829
ENSG00000273033
ENSG00000119943
ENSG00000162994
ENSG00000196998
ENSG00000140450
ENSG00000127955
ENSG00000175215
ENSG00000113248
ENSG00000108946
ENSG00000165115
ENSG00000011347
ENSG00000178695
ENSG00000124766
ENSG00000149582
ENSG00000129951
ENSG00000178078
ENSG00000136161
ENSG00000114854
ENSG00000175040
ENSG00000117385
ENSG00000196668
ENSG00000065154
ENSG00000166821
ENSG00000172572
ENSG00000163191
ENSG00000117984
ENSG00000119522
ENSG00000120324
ENSG00000114796
ENSG00000166888
ENSG00000134897
ENSG00000123240
ENSG00000136205
ENSG00000169604
ENSG00000089472
ENSG00000091972
ENSG00000181404
ENSG00000175745
ENSG00000146707
ENSG00000166016
ENSG00000137880
ENSG00000156475
ENSG00000170275
ENSG00000158163
ENSG00000138814
ENSG00000214021
ENSG00000215788
ENSG00000174740
ENSG00000164114
ENSG00000177599
ENSG00000175198
ENSG00000108691
ENSG00000186918
ENSG00000278730
ENSG00000101986
ENSG00000173218
ENSG00000246705
ENSG00000165028
ENSG00000112902
ENSG00000123684
ENSG00000079337
ENSG00000115257
ENSG00000175309
ENSG00000169744
ENSG00000188191
ENSG00000253953
ENSG00000010610
ENSG00000163520
ENSG00000178537
ENSG00000166900
ENSG00000038002
ENSG00000240184
ENSG00000203965
ENSG00000047597
ENSG00000065054
ENSG00000280187
ENSG00000165633
ENSG00000070540
ENSG00000147100
ENSG00000121691
ENSG00000197763
ENSG00000131459
ENSG00000196295
ENSG00000122547
